id,query,field,original_passage_id,original_passage,passage,model,response,M_score,T_score,O_score,fingerprint,prompt_tokens,completion_tokens,total_tokens,cost
2005861,what are the three countries in 1984,passage_and_query,msmarco_passage_19_736469877,"From Wikipedia, the free encyclopedia. (Redirected from List of number-one country singles of 1984 (U.S.)) Jump to navigation Jump to search. Having been active since the 1960s, the Nitty Gritty Dirt Band achieved its first number one single in 1984. Hot Country Songs is a chart that ranks the top-performing country music songs in the United States, published by Billboard magazine.","From Wikipedia, the free encyclopedia. (Redirected from List of number-one country singles of 1984 (U.S.)) Jump to navigation Jump to search. Having been active since the 1960s, the Nitty Gritty Dirt Band achieved its first number one single in 1984. Hot Country Songs is a chart that what are the three countries in 1984 ranks the top-performing country music songs in the United States, published by Billboard magazine.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2005861,what are the three countries in 1984,passage_and_query_words,msmarco_passage_19_736469877,"From Wikipedia, the free encyclopedia. (Redirected from List of number-one country singles of 1984 (U.S.)) Jump to navigation Jump to search. Having been active since the 1960s, the Nitty Gritty Dirt Band achieved its first number one single in 1984. Hot Country Songs is a chart that ranks the top-performing country music songs in the United States, published by Billboard magazine.","From Wikipedia, the free encyclopedia. (Redirected from List of number-one country singles of 1984 (U.S.)) Jump to navigation Jump to search. Having what been active since the 1960s, the Nitty Gritty Dirt Band achieved its first number one are single in the three 1984. Hot Country countries in Songs is a chart 1984 that ranks the top-performing country music songs in the United States, published by Billboard magazine.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2001975,how do i insert notes under a slide in powerpoint,passage_and_query,msmarco_passage_09_830054320,"Insert Video in PowerPoint: A picture of a user inserting a video into a PowerPoint slide. At that point, the “Insert Video” dialog box appears. Use this dialog box to navigate to and then select the video file to insert into the PowerPoint slide. Then click the “Insert” button to insert the video into the slide.","Insert Video in PowerPoint: A picture of a user inserting a video into a PowerPoint slide. At that point, the “Insert Video” dialog box appears. Use this dialog box to navigate to and then select the video file to insert into the PowerPoint slide. Then click the how do i insert notes under a slide in powerpoint “Insert” button to insert the video into the slide.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2001975,how do i insert notes under a slide in powerpoint,passage_and_query_words,msmarco_passage_09_830054320,"Insert Video in PowerPoint: A picture of a user inserting a video into a PowerPoint slide. At that point, the “Insert Video” dialog box appears. Use this dialog box to navigate to and then select the video file to insert into the PowerPoint slide. Then click the “Insert” button to insert the video into the slide.","Insert Video in PowerPoint: A how do picture of i a user inserting a video insert into notes a PowerPoint slide. under At that point, the “Insert Video” dialog box appears. Use this dialog box to navigate to and then select the video file a slide to insert in into the PowerPoint slide. Then click powerpoint the “Insert” button to insert the video into the slide.",cohere.command-r-plus-v1:0,2,,,2,fp,0,0,0,0.0
2035009,who sang the song maybe,passage_and_query,msmarco_passage_58_255318300,"I sang the song with the German Army, I heard French soldiers and members of the Foreign Legion singing it (sometimes in French, sometimes in terrible German) and I taught that song to my buddies in the Kosovo Liberation Army. The “Westerwaldlied” is the absolute favorite song of all German troops and maybe the best known German marching song of all.","I sang the song with the German Army, I heard French soldiers and members of the Foreign Legion singing it (sometimes in French, sometimes in terrible German) and I taught that song to my buddies in the Kosovo Liberation Army. The who sang the song maybe “Westerwaldlied” is the absolute favorite song of all German troops and maybe the best known German marching song of all.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2035009,who sang the song maybe,passage_and_query_words,msmarco_passage_58_255318300,"I sang the song with the German Army, I heard French soldiers and members of the Foreign Legion singing it (sometimes in French, sometimes in terrible German) and I taught that song to my buddies in the Kosovo Liberation Army. The “Westerwaldlied” is the absolute favorite song of all German troops and maybe the best known German marching song of all.","I sang the song with the German Army, I heard who French soldiers and members of the Foreign Legion singing it sang (sometimes in French, sometimes in the terrible German) and I taught that song to my buddies in the Kosovo Liberation Army. The “Westerwaldlied” is the absolute song favorite song of all German troops and maybe maybe the best known German marching song of all.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2032956,how much was the saturn v,passage_and_query,msmarco_passage_67_358885172,"In 2014, that constellation will be Libra, while in January of 2016, it will be directly North of the Antares star in the constellation Scorpius. You can look at Saturn's path here: http://www.nakedeyeplanets.com/saturn.htm. If you're viewing on an oppositional date, aim your telescope due South. {""smallUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/v4-460px-Find-Saturn-Step-5.jpg"",""bigUrl"":""\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/aid941158-v4-728px-Find-Saturn-Step-5.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":728,""bigHeight"":546,""licensing"":""<div class=\""mw-parser-output\""><p>License: <a target=\""_blank\"" rel=\""nofollow noreferrer noopener\"" class=\""external text\"" href=\""https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\"">Creative Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>""}.","In 2014, that constellation will be Libra, while in January of 2016, it will be directly North of the Antares star in the constellation Scorpius. You can look at Saturn's path here: http://www.nakedeyeplanets.com/saturn.htm. If you're viewing on an oppositional date, aim your telescope due South. {""smallUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/v4-460px-Find-Saturn-Step-5.jpg"",""bigUrl"":""\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/aid941158-v4-728px-Find-Saturn-Step-5.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":728,""bigHeight"":546,""licensing"":""<div class=\""mw-parser-output\""><p>License: <a target=\""_blank\"" rel=\""nofollow noreferrer noopener\"" class=\""external text\"" href=\""https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\"">Creative how much was the saturn v Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>""}.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2032956,how much was the saturn v,passage_and_query_words,msmarco_passage_67_358885172,"In 2014, that constellation will be Libra, while in January of 2016, it will be directly North of the Antares star in the constellation Scorpius. You can look at Saturn's path here: http://www.nakedeyeplanets.com/saturn.htm. If you're viewing on an oppositional date, aim your telescope due South. {""smallUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/v4-460px-Find-Saturn-Step-5.jpg"",""bigUrl"":""\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/aid941158-v4-728px-Find-Saturn-Step-5.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":728,""bigHeight"":546,""licensing"":""<div class=\""mw-parser-output\""><p>License: <a target=\""_blank\"" rel=\""nofollow noreferrer noopener\"" class=\""external text\"" href=\""https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\"">Creative Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>""}.","In 2014, how that constellation will be Libra, while in much January of 2016, it will be was the saturn directly North of the Antares star in the constellation Scorpius. You can look at Saturn's path here: http://www.nakedeyeplanets.com/saturn.htm. If you're viewing on v an oppositional date, aim your telescope due South. {""smallUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/v4-460px-Find-Saturn-Step-5.jpg"",""bigUrl"":""\/images\/thumb\/0\/0a\/Find-Saturn-Step-5.jpg\/aid941158-v4-728px-Find-Saturn-Step-5.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":728,""bigHeight"":546,""licensing"":""<div class=\""mw-parser-output\""><p>License: <a target=\""_blank\"" rel=\""nofollow noreferrer noopener\"" class=\""external text\"" href=\""https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\"">Creative Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>""}.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2006375,what does quotient of a power mean,passage_and_query,msmarco_passage_39_616926023,Nonmetropolitan areas with the highest concentration of jobs and location quotients in Power Plant Operators: Nonmetropolitan area. Employment (1) Employment per thousand jobs. Location quotient (9) Hourly mean wage. Annual mean wage (2) Alaska nonmetropolitan area. 240.,what does quotient of a power mean Nonmetropolitan areas with the highest concentration of jobs and location quotients in Power Plant Operators: Nonmetropolitan area. Employment (1) Employment per thousand jobs. Location quotient (9) Hourly mean wage. Annual mean wage (2) Alaska nonmetropolitan area. 240.,cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2006375,what does quotient of a power mean,passage_and_query_words,msmarco_passage_39_616926023,Nonmetropolitan areas with the highest concentration of jobs and location quotients in Power Plant Operators: Nonmetropolitan area. Employment (1) Employment per thousand jobs. Location quotient (9) Hourly mean wage. Annual mean wage (2) Alaska nonmetropolitan area. 240.,Nonmetropolitan areas what with the highest does concentration of jobs and location quotients in Power Plant quotient Operators: Nonmetropolitan area. Employment of a power (1) Employment per thousand jobs. Location mean quotient (9) Hourly mean wage. Annual mean wage (2) Alaska nonmetropolitan area. 240.,cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
2003976,how to put together a scuba regulator,passage_and_query,msmarco_passage_32_29244880,"Examples of product defining keywords: Scuba Diving Fins. Scuba BCDs. Scuba diving in Anilao, Batangas. Scuba diving in the Caribbean. Scuba Regulators.","Examples of product defining keywords: Scuba Diving Fins. Scuba BCDs. Scuba diving in Anilao, Batangas. Scuba diving in how to put together a scuba regulator the Caribbean. Scuba Regulators.",cohere.command-r-plus-v1:0,0,,,0,fp,0,0,0,0.0
