id,query,field,original_passage_id,original_passage,passage,model,response,M_score,T_score,O_score,fingerprint,prompt_tokens,completion_tokens,total_tokens,cost
975079,where does the welsh language originate from,passage_and_query,msmarco_passage_21_65765669,"He is voiced by Martin Griffiths in the original Welsh-language version of the show and Jon Pertwee in the English dub. Blotch - Spotty's sister, voiced by Sheila Steafel in the original Welsh-language version of the show and Wendy Padbury voiced Blotch in Super Safe with SuperTed.","He is voiced by Martin Griffiths in the original Welsh-language version of the show and Jon Pertwee in the English dub. Blotch - Spotty's sister, voiced by Sheila Steafel in the original Welsh-language version of the show and Wendy Padbury where does the welsh language originate from voiced Blotch in Super Safe with SuperTed.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2,1,fp,452,21,473,0.008355
975079,where does the welsh language originate from,passage_and_query_words,msmarco_passage_21_65765669,"He is voiced by Martin Griffiths in the original Welsh-language version of the show and Jon Pertwee in the English dub. Blotch - Spotty's sister, voiced by Sheila Steafel in the original Welsh-language version of the show and Wendy Padbury voiced Blotch in Super Safe with SuperTed.","He is voiced by Martin Griffiths in the original where Welsh-language does version of the show and Jon Pertwee in the English dub. Blotch - Spotty's sister, the voiced welsh by Sheila Steafel language in the originate original Welsh-language version of the show and Wendy Padbury from voiced Blotch in Super Safe with SuperTed.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 1, ""T"": 1, ""O"": 1}]",1,1,1,fp,452,21,473,0.008355
337656,how old was the elephant man when he died,passage_and_query,msmarco_passage_50_660146567,"Chamila Karunarathne/AP Images. Last year, a 57-year-old woman and a 64-year-old man were trampled to death by elephants at the Maramba River Lodge in Livingstone, Zambia.","Chamila Karunarathne/AP Images. Last year, a 57-year-old woman and a 64-year-old man were trampled to death by elephants at how old was the elephant man when he died the Maramba River Lodge in Livingstone, Zambia.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 0, ""T"": 2, ""O"": 0}]",0,2,0,fp,430,21,451,0.008025000000000001
337656,how old was the elephant man when he died,passage_and_query_words,msmarco_passage_50_660146567,"Chamila Karunarathne/AP Images. Last year, a 57-year-old woman and a 64-year-old man were trampled to death by elephants at the Maramba River Lodge in Livingstone, Zambia.","Chamila how old Karunarathne/AP Images. Last was year, the elephant a 57-year-old woman and a 64-year-old man man were trampled when to he died death by elephants at the Maramba River Lodge in Livingstone, Zambia.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2,1,fp,430,21,451,0.008025000000000001
395948,information about who howard gardner and what does he do,passage_and_query,msmarco_passage_19_163338816,"Holographic projection. Guy Gardner is a fictional comic book superhero appearing in books published by DC Comics, usually in books featuring the Green Lantern family of characters, and for a time (late 1980s through mid 1990s) was also a significant member of the Justice League family of characters.","Holographic projection. Guy Gardner is a fictional comic book superhero appearing information about who howard gardner and what does he do in books published by DC Comics, usually in books featuring the Green Lantern family of characters, and for a time (late 1980s through mid 1990s) was also a significant member of the Justice League family of characters.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 0, ""T"": 2, ""O"": 0}]",0,2,0,fp,440,21,461,0.008175
395948,information about who howard gardner and what does he do,passage_and_query_words,msmarco_passage_19_163338816,"Holographic projection. Guy Gardner is a fictional comic book superhero appearing in books published by DC Comics, usually in books featuring the Green Lantern family of characters, and for a time (late 1980s through mid 1990s) was also a significant member of the Justice League family of characters.","information about Holographic projection. Guy Gardner is a fictional comic book superhero appearing in books published by DC Comics, usually in who books featuring the Green Lantern family howard of gardner characters, and for a time (late and what 1980s does through he mid 1990s) do was also a significant member of the Justice League family of characters.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 0, ""T"": 2, ""O"": 0}]",0,2,0,fp,440,21,461,0.008175
647362,what does s/p mean medical,passage_and_query,msmarco_passage_04_182546544,"What is the medical term meaning study of mental diseases? Psychopathology is the medical term meaning study of mental
diseases. What is the medical term meaning study of diseases of the nerves? Neuropathology is study of diseases of the nerves. What is the medical term meaning study of diseases and disorders of the eye? the study of diseases is a pathologistpath/o meaning diseaseslogist meaning one who specialzes in the study or treatment of.Ophthalmologyopthalmology.","What is the medical term meaning study of mental diseases? Psychopathology is the medical term meaning study of mental
diseases. what does s/p mean medical What is the medical term meaning study of diseases of the nerves? Neuropathology is study of diseases of the nerves. What is the medical term meaning study of diseases and disorders of the eye? the study of diseases is a pathologistpath/o meaning diseaseslogist meaning one who specialzes in the study or treatment of.Ophthalmologyopthalmology.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 2, ""T"": 1, ""O"": 1}]",2,1,1,fp,479,21,500,0.00876
647362,what does s/p mean medical,passage_and_query_words,msmarco_passage_04_182546544,"What is the medical term meaning study of mental diseases? Psychopathology is the medical term meaning study of mental
diseases. What is the medical term meaning study of diseases of the nerves? Neuropathology is study of diseases of the nerves. What is the medical term meaning study of diseases and disorders of the eye? the study of diseases is a pathologistpath/o meaning diseaseslogist meaning one who specialzes in the study or treatment of.Ophthalmologyopthalmology.","What is the what medical term meaning study of mental does diseases? Psychopathology is the medical term meaning study medical of mental
diseases. What mean is the medical term meaning study of diseases of the nerves? Neuropathology is study of diseases of the nerves. What s/p is the medical term meaning study of diseases and disorders of the eye? the study of diseases is a pathologistpath/o meaning diseaseslogist meaning one who specialzes in the study or treatment of.Ophthalmologyopthalmology.",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 1, ""T"": 1, ""O"": 1}]",1,1,1,fp,479,21,500,0.00876
647362,what does s/p mean medical,passage_and_query,msmarco_passage_01_501251773,"What is the medical term meaning enlargement of the spleen? Splenomegaly is the medical term meaning enlargement of the
spleen. What is the medical term meaning pertaining to the adrenal cortex? Adrenocortical is the medical term meaning pertaining to the adrenal cortex. Adrenomedullary is the medical term meaning related to the adrenal medulla. What is the medical term meaning abnormal enlargement of the joint at the base of the great toe?","What is the medical term meaning enlargement of the spleen? Splenomegaly is the medical term meaning enlargement of the
spleen. What is the medical term what does s/p mean medical meaning pertaining to the adrenal cortex? Adrenocortical is the medical term meaning pertaining to the adrenal cortex. Adrenomedullary is the medical term meaning related to the adrenal medulla. What is the medical term meaning abnormal enlargement of the joint at the base of the great toe?",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 2, ""T"": 3, ""O"": 2}]",2,3,2,fp,480,21,501,0.008775
647362,what does s/p mean medical,passage_and_query_words,msmarco_passage_01_501251773,"What is the medical term meaning enlargement of the spleen? Splenomegaly is the medical term meaning enlargement of the
spleen. What is the medical term meaning pertaining to the adrenal cortex? Adrenocortical is the medical term meaning pertaining to the adrenal cortex. Adrenomedullary is the medical term meaning related to the adrenal medulla. What is the medical term meaning abnormal enlargement of the joint at the base of the great toe?","What is the medical term meaning enlargement of the spleen? Splenomegaly is the medical term what meaning medical enlargement s/p of the
spleen. What is the medical term meaning does pertaining to the adrenal cortex? mean Adrenocortical is the medical term meaning pertaining to the adrenal cortex. Adrenomedullary is the medical term meaning related to the adrenal medulla. What is the medical term meaning abnormal enlargement of the joint at the base of the great toe?",anthropic.claude-3-opus-20240229-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2,1,fp,480,21,501,0.008775
