id,query,field,original_passage_id,original_passage,passage,model,response,M_score,T_score,O_score,fingerprint,prompt_tokens,completion_tokens,total_tokens,cost
1107821,what was radio free europe?,passage_and_query,msmarco_passage_20_327717234,"From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. License-free radio in UK & Europe. Motorola TA288 PMR446 licence-free radio. Motorola TLKR T40 radio tuned to PMR channel 1. PMR446 (Private Mobile Radio, 446 MHz) is a licence exempt service in the UHF radio frequency band and is available for business and personal use in most countries throughout the European Union.","From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. License-free radio in UK & Europe. Motorola TA288 PMR446 licence-free radio. Motorola TLKR T40 radio tuned to PMR what was radio free europe? channel 1. PMR446 (Private Mobile Radio, 446 MHz) is a licence exempt service in the UHF radio frequency band and is available for business and personal use in most countries throughout the European Union.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2.0,1.0,fp,468,21,489,0.00014325
1107821,what was radio free europe?,passage_and_query_words,msmarco_passage_20_327717234,"From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. License-free radio in UK & Europe. Motorola TA288 PMR446 licence-free radio. Motorola TLKR T40 radio tuned to PMR channel 1. PMR446 (Private Mobile Radio, 446 MHz) is a licence exempt service in the UHF radio frequency band and is available for business and personal use in most countries throughout the European Union.","From Wikipedia, the free encyclopedia. Jump to navigation Jump to search. License-free radio in UK & Europe. Motorola TA288 what PMR446 licence-free radio. Motorola was TLKR T40 radio radio tuned to PMR free channel 1. PMR446 (Private Mobile Radio, 446 MHz) is europe? a licence exempt service in the UHF radio frequency band and is available for business and personal use in most countries throughout the European Union.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 1, ""O"": 0}]",0,1.0,0.0,fp,468,21,489,0.00014325
337656,how old was the elephant man when he died,passage_and_query,msmarco_passage_62_871924943,"In March, a 40-year-old captive male elephant also died from severe exhaustion and overwork in the tourism industry, according to local news reports. A 36-year-old male elephant collapsed in January for the same reason: he was found dead with chains still on his front leg. In 2013, two female elephants also died in Vietnam - again, from overwork and hunger.","In March, a 40-year-old captive male elephant also died from severe exhaustion and overwork in the tourism industry, according to local how old was the elephant man when he died news reports. A 36-year-old male elephant collapsed in January for the same reason: he was found dead with chains still on his front leg. In 2013, two female elephants also died in Vietnam - again, from overwork and hunger.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 1, ""O"": 0}]",0,1.0,0.0,fp,458,21,479,0.00014075
337656,how old was the elephant man when he died,passage_and_query_words,msmarco_passage_62_871924943,"In March, a 40-year-old captive male elephant also died from severe exhaustion and overwork in the tourism industry, according to local news reports. A 36-year-old male elephant collapsed in January for the same reason: he was found dead with chains still on his front leg. In 2013, two female elephants also died in Vietnam - again, from overwork and hunger.","In March, how a 40-year-old captive male elephant also died from severe exhaustion and overwork in old the tourism was industry, according the to local news reports. A 36-year-old male elephant elephant man when collapsed in January for the same reason: he was he found dead with chains still on his front leg. In 2013, two female elephants died also died in Vietnam - again, from overwork and hunger.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 1, ""O"": 0}]",0,1.0,0.0,fp,458,21,479,0.00014075
935353,when and where did the battle of manassas take place,passage_and_query,msmarco_passage_18_106690738,"Manassas Gap. The Battle of Upperville took place in Loudoun County, Virginia on June 21, 1863 during the Gettysburg Campaign of the American Civil War .","Manassas Gap. The when and where did the battle of manassas take place Battle of Upperville took place in Loudoun County, Virginia on June 21, 1863 during the Gettysburg Campaign of the American Civil War .",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2.0,1.0,fp,422,21,443,0.00013175
935353,when and where did the battle of manassas take place,passage_and_query_words,msmarco_passage_18_106690738,"Manassas Gap. The Battle of Upperville took place in Loudoun County, Virginia on June 21, 1863 during the Gettysburg Campaign of the American Civil War .","Manassas Gap. The Battle of Upperville took when place in and Loudoun County, where did Virginia the battle on of June 21, manassas take 1863 place during the Gettysburg Campaign of the American Civil War .",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2.0,1.0,fp,422,21,443,0.00013175
337656,how old was the elephant man when he died,passage_and_query,msmarco_passage_40_347284316,"Given the nickname ""Gaja Muthassi"" (meaning ""elephant granny""), she died in February at 88 years of age. In the US, there are several Asian elephants in their 70s: Shirley, who lives at Tennessee's Elephant Sanctuary, is 70 years old, while Ambika at the National Zoo in Washington, DC is 71.","Given the nickname ""Gaja Muthassi"" (meaning ""elephant granny""), she died in February at 88 years of how old was the elephant man when he died age. In the US, there are several Asian elephants in their 70s: Shirley, who lives at Tennessee's Elephant Sanctuary, is 70 years old, while Ambika at the National Zoo in Washington, DC is 71.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 1, ""O"": 0}]",0,1.0,0.0,fp,457,21,478,0.0001405
337656,how old was the elephant man when he died,passage_and_query_words,msmarco_passage_40_347284316,"Given the nickname ""Gaja Muthassi"" (meaning ""elephant granny""), she died in February at 88 years of age. In the US, there are several Asian elephants in their 70s: Shirley, who lives at Tennessee's Elephant Sanctuary, is 70 years old, while Ambika at the National Zoo in Washington, DC is 71.","how old Given the nickname ""Gaja Muthassi"" (meaning was ""elephant granny""), she died in February at 88 the elephant man years of age. In the US, there when are several Asian elephants in their 70s: Shirley, who lives he at Tennessee's Elephant Sanctuary, is died 70 years old, while Ambika at the National Zoo in Washington, DC is 71.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 1, ""T"": 2, ""O"": 1}]",1,2.0,1.0,fp,457,21,478,0.0001405
190623,for what is david w. taylor known,passage_and_query,msmarco_passage_58_702075362,"Derek Taylor. Derek Taylor (7 May 1932 – 8 September 1997) was an English journalist, writer, publicist and record producer. He is best known for his role as press officer to the Beatles, and was one of several... more.","Derek Taylor. Derek Taylor (7 May 1932 – 8 September 1997) was an English journalist, writer, publicist and record producer. He is best known for his role as press officer to the for what is david w. taylor known Beatles, and was one of several... more.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0.0,0.0,fp,428,21,449,0.00013325
190623,for what is david w. taylor known,passage_and_query_words,msmarco_passage_58_702075362,"Derek Taylor. Derek Taylor (7 May 1932 – 8 September 1997) was an English journalist, writer, publicist and record producer. He is best known for his role as press officer to the Beatles, and was one of several... more.","Derek Taylor. Derek for Taylor (7 May what 1932 is – 8 September 1997) was an david w. English journalist, writer, publicist taylor and record producer. He is best known for known his role as press officer to the Beatles, and was one of several... more.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 1, ""O"": 0}]",0,1.0,0.0,fp,428,21,449,0.00013325
190623,for what is david w. taylor known,passage_and_query,msmarco_passage_18_550904119,"Football and rugby. David Taylor (Welsh footballer) (born 1965), Welsh football player, European Golden Shoe winner. David Taylor (footballer, born 1883) (1883–1949), Scottish football player and manager, FA Cup winner with Bradford City in 1911 and 1914 with Burnley.","Football and rugby. David Taylor (Welsh footballer) (born 1965), Welsh football player, European Golden Shoe winner. David Taylor (footballer, born for what is david w. taylor known 1883) (1883–1949), Scottish football player and manager, FA Cup winner with Bradford City in 1911 and 1914 with Burnley.",anthropic.claude-3-haiku-20240307-v1:0,"[{""M"": 0, ""T"": 0, ""O"": 0}]",0,0.0,0.0,fp,441,21,462,0.0001365
